vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,dividers
090924_Cam1_TrNum10_Coop_KL007G-KL002Y,090924_FiberPho_KL007G-KL002_TimeOut,multi,test,True,KL007G-KL002Y,0.1215540784253104,0.1281908589684134,True,0.0011361879734116,True,True,coop,UF,True,transparent
090924_Cam1_TrNum8_Coop_KL007G-KL007Y,090924_FiberPho_KL007G-KL002_TimeOut,multi,test,True,KL007G-KL007Y,0.128582427396754,0.1401589110283022,True,0.0012349481075421,True,True,coop,TP,True,transparent
090924_Cam2_TrNum14_Coop_KL008B-KL002Y,090924_FiberPho_KL008B-KL003_TimeOut,multi,test,True,KL008B-KL002Y,0.0466842763798137,0.0507889614903378,True,0.0004014319477269,True,True,coop,UF,True,transparent
091024_Cam1_TrNum8_Coop_KL007Y-KL007G,091024_FiberPho_KL007Y-KL002_TimeOut,multi,test,True,KL007Y-KL007G,0.1039813174424223,0.1104944435496859,True,0.0014189080367208,True,True,coop,TP,True,transparent
091024_Cam1_TrNum14_Coop_KL007Y-KL002B,091024_FiberPho_KL007Y-KL002_TimeOut,multi,test,True,KL007Y-KL002B,0.0744354160829364,0.0802745867189689,True,0.0009302325581395,True,True,coop,UF,True,transparent
091024_Cam1_TrNum10_Coop_KL007Y-KL002G,091024_FiberPho_KL007Y-KL002_TimeOut,multi,test,True,KL007Y-KL002G,0.2519794304615225,0.270636725412166,True,0.0079190139025272,True,True,coop,UF,True,transparent
091124_Cam1_TrNum8_Coop_KL002Y-KL002B,091124_FiberPho_KL002Y-KL005_TimeOut,multi,test,True,KL002Y-KL002B,0.0934364593404232,0.0986625845955526,True,0.0010473735095069,True,True,coop,TP,True,transparent
091124_Cam1_TrNum14_Coop_KL002Y-KL005B,091124_FiberPho_KL002Y-KL005_TimeOut,multi,test,True,KL002Y-KL005B,0.1456251732043433,0.1532537223187967,True,0.0027120650996397,True,True,coop,UF,True,transparent
091124_Cam2_TrNum14_Coop_KL007Y-KL004G,091124_FiberPho_KL007Y-KL004_TimeOut,multi,test,True,KL007Y-KL004G,0.2227693856998993,0.230254279959718,True,0.0068781470292044,True,True,coop,UF,True,transparent
091124_Cam2_TrNum12_Coop_KL007Y-KL007G,091124_FiberPho_KL007Y-KL004_TimeOut,multi,test,True,KL007Y-KL007G,0.2628441355530413,0.2818544259468779,True,0.00827406928506,True,True,coop,TP,True,transparent
091224_Cam1_TrNum14_Coop_KL002B-KL002Y,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,multi,test,True,KL002B-KL002Y,0.0412754786905497,0.0444796170475602,True,3.860407659048795e-06,True,True,coop,TP,True,transparent
091224_Cam1_TrNum8_Coop_KL002B-KL005Y,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,multi,test,True,KL002B-KL005Y,0.0959668405365126,0.1071767883755588,True,0.0005122950819672,True,True,coop,UF,True,transparent
091324_Cam2_TrNum8_Coop_KL005Y-KL007G,091324_FiberPho_KL005Y_KL007_TimeOut,multi,test,True,KL005Y-KL007G,0.2173530696963076,0.2224492025344112,True,0.006540856456194,True,True,coop,UF,True,transparent
091324_Cam2_TrNum12_Coop_KL005Y-KL006R,091324_FiberPho_KL005Y_KL007_TimeOut,multi,test,True,KL005Y-KL006R,0.2329500253127938,0.2687495479858248,True,0.0045707673392637,True,True,coop,UF,True,transparent
091324_Cam2_TrNum10_Coop_KL005Y-KL005B,091324_FiberPho_KL005Y_KL007_TimeOut,multi,test,True,KL005Y-KL005B,0.0341160773849232,0.0368201022904158,True,4.89215032243718e-05,True,True,coop,TP,True,transparent
091324_Cam1_TrNum8_Coop_KL006G-KL006R,091324_FiberPho_KL006G-KL002_TimeOut,multi,test,True,KL006G-KL006R,0.1895783954607484,0.1990160166630754,True,0.0041855203619909,True,True,coop,TP,True,transparent
091324_Cam1_TrNum12_Coop_KL006G-KL002Y,091324_FiberPho_KL006G-KL002_TimeOut,multi,test,True,KL006G-KL002Y,0.1851858645145512,0.1937637564196625,True,0.0078778429933969,True,True,coop,UF,True,transparent
091624_Cam2_TrNum8_Coop_KL003B-KL005Y,091624_FiberPho_KL003B-KL005_TimeOut,multi,test,True,KL003B-KL005Y,0.0500863557858376,0.0548976067110782,True,0.0001254214984784,True,True,coop,UF,True,transparent
091624_Cam1_TrNum14_Coop_KL006G-KL007Y,091624_FiberPho_KL006G-KL007_TimeOut,multi,test,True,KL006G-KL007Y,0.0953950841790344,0.1074206605267789,True,0.0006306094914061,True,True,coop,UF,True,transparent
091624_Cam1_TrNum8_Coop_KL006G-KL006R,091624_FiberPho_KL006G-KL007_TimeOut,multi,test,True,KL006G-KL006R,0.1113495782567947,0.1142033739456419,True,0.0019400187441424,True,True,coop,TP,True,transparent
091624_Cam1_TrNum12_Coop_KL006G-KL005Y,091624_FiberPho_KL006G-KL007_TimeOut,multi,test,True,KL006G-KL005Y,0.1007986723368945,0.1152266362410538,True,0.0008349756249351,True,True,coop,UF,True,transparent
091724_Cam1_TrNum10_Coop_KL003G-KL002Y,091724_FiberPho_KL003G-KL006_TimeOut,multi,test,True,KL003G-KL002Y,0.1351745363246132,0.1477119948165546,True,0.0028103992872762,True,True,coop,UF,True,transparent
091724_Cam1_TrNum8_Coop_KL003G-KL006R,091724_FiberPho_KL003G-KL006_TimeOut,multi,test,True,KL003G-KL006R,0.1339652548820694,0.1363999492772001,True,0.0024093329951813,True,True,coop,UF,True,transparent
091724_Cam2_TrNum14_Coop_KL004G-KL002Y,091724_FiberPho_KL004G-KL002_TimeOut,multi,test,True,KL004G-KL002Y,0.1053141287505282,0.107747570080293,True,0.0008980138047612,True,True,coop,UF,True,transparent
091724_Cam2_TrNum11_Coop_KL004G-KL006R,091724_FiberPho_KL004G-KL002_TimeOut,multi,test,True,KL004G-KL006R,0.0939662761562944,0.0991839913320241,True,0.0011613733324304,True,True,coop,UF,True,transparent
091824_Cam1_TrNum8_Coop_KL006G-KL006R,091824_FiberPho_KL006G-KL003_TimeOut,multi,test,True,KL006G-KL006R,0.1121427150341534,0.1158432256780953,True,0.0020724185953975,True,True,coop,TP,True,transparent
091824_Cam1_TrNum10_Coop_KL006G-KL001Y,091824_FiberPho_KL006G-KL003_TimeOut,multi,test,True,KL006G-KL001Y,0.240242480764747,0.2683181782855366,True,0.0069907515349343,True,True,coop,UF,True,transparent
091924_Cam1_TrNum8_Coop_KL003B-KL001Y,091924_FiberPho_KL003B-KL004_TimeOut,multi,test,True,KL003B-KL001Y,0.1619999027757522,0.1814253074716834,True,0.0031573574449467,True,True,coop,UF,True,transparent
092424_Cam1_TrNum8_Coop_KL002B-KL002Y,092424_FiberPho_KL002B-KL001_TimeOut,multi,test,True,KL002B-KL002Y,0.0768648579308575,0.0790327753190943,True,0.0002309024437175,True,True,coop,TP,True,transparent
092424_Cam1_TrNum14_Coop_KL002B-KL006R,092424_FiberPho_KL002B-KL001_TimeOut,multi,test,True,KL002B-KL006R,0.1370663941094261,0.1386871362716672,True,0.0025437516947915,True,True,coop,UF,True,transparent
092424_Cam1_TrNum10_Coop_KL002B-KL001Y,092424_FiberPho_KL002B-KL001_TimeOut,multi,test,True,KL002B-KL001Y,0.2161047377178387,0.2473509063840966,True,0.0042057097819423,True,True,coop,UF,True,transparent
092424_Cam2_TrNum8_Coop_KL005Y-KL003G,092424_FiberPho_KL005Y-KL008_TimeOut,multi,test,True,KL005Y-KL003G,0.2315401501395702,0.25118024878723,True,0.0048619203772459,True,True,coop,UF,True,transparent
092424_Cam2_TrNum14_Coop_KL005Y-KL005B,092424_FiberPho_KL005Y-KL008_TimeOut,multi,test,True,KL005Y-KL005B,0.0422532056666106,0.0484573604345148,True,0.0001847807827985,True,True,coop,TP,False,transparent
092524_Cam1_TrNum12_Coop_KL005Y-KL003G,092524_FiberPho_KL005Y-KL003_2X_TimeOut,multi,test,True,KL005Y-KL003G,0.2126127317447303,0.2336198460765385,True,0.011470207082595,True,True,coop,UF,True,transparent
092524_Cam1_TrNum10_Coop_KL005Y-KL005B,092524_FiberPho_KL005Y-KL003_2X_TimeOut,multi,test,True,KL005Y-KL005B,0.0763290004482294,0.0890542357687135,True,0.000726131779471,True,True,coop,TP,True,transparent
092524_Cam1_TrNum8_Coop_KL005Y-KL006R,092524_FiberPho_KL005Y-KL003_2X_TimeOut,multi,test,True,KL005Y-KL006R,0.2209708632015045,0.276840469895609,True,0.0044481997328899,True,True,coop,UF,True,transparent
092524_Cam2_TrNum14_Coop_KL006G-KL002Y,092524_FiberPho_KL006G-KL002_2X_TimeOut,multi,test,True,KL006G-KL002Y,0.1395004970178926,0.1448931411530815,True,0.0023142395626242,True,True,coop,UF,True,transparent
092524_Cam2_TrNum12_Coop_KL006G-KL006R,092524_FiberPho_KL006G-KL002_2X_TimeOut,multi,test,True,KL006G-KL006R,0.077848610924708,0.0837337270165078,True,0.0015903905516038,True,True,coop,TP,True,transparent
092624_Cam2_TrNum14_Coop_KL002B-KL006R,092624_FiberPho_KL002B-KL006_2X_TimeOut,multi,test,True,KL002B-KL006R,0.1184537224492914,0.1213262538676038,True,0.0018335306925398,True,True,coop,UF,True,transparent
092624_Cam2_TrNum12_Coop_KL002B-KL002Y,092624_FiberPho_KL002B-KL006_2X_TimeOut,multi,test,True,KL002B-KL002Y,0.0395764736264445,0.0406740267286461,True,0.0001549486732519,True,True,coop,TP,True,transparent
092624_Cam1_TrNum12_Coop_KL003B-KL001Y,092624_FiberPho_KL003B-KL005_2X_TimeOut,multi,test,True,KL003B-KL001Y,0.1832164642836782,0.2040704634855481,True,0.0023487828516048,True,True,coop,UF,True,transparent
092624_Cam1_TrNum10_Coop_KL003B-KL005Y,092624_FiberPho_KL003B-KL005_2X_TimeOut,multi,test,True,KL003B-KL005Y,0.0688363208933294,0.0795278675678323,True,0.0009770790478989,True,True,coop,UF,True,transparent
092724_Cam2_TrNum11_Coop_KL007Y-KL003G,092724_FiberPho_KL007Y_KL003_TimeOut,multi,test,True,KL007Y-KL003G,0.1989557972190661,0.2226316074230374,True,0.002334577720067,True,True,coop,UF,True,transparent
092724_Cam2_TrNum15_Coop_KL007Y-KL003B,092724_FiberPho_KL007Y_KL003_TimeOut,multi,test,True,KL007Y-KL003B,0.0228269181748661,0.0252740249808819,True,1.5931684934998726e-05,True,True,coop,UF,True,transparent
092724_Cam1_TrNum9_Coop_KL008G-KL006R,092724_FiberPho_KL008G_KL002_TimeOut,multi,test,True,KL008G-KL006R,0.1400374591535825,0.1428827608193193,True,0.0038515182912249,True,True,coop,UF,True,transparent
092724_Cam1_TrNum13_Coop_KL008G-KL002Y,092724_FiberPho_KL008G_KL002_TimeOut,multi,test,True,KL008G-KL002Y,0.2061024894924022,0.2133958400689729,True,0.0060593813988576,True,True,coop,UF,True,transparent
093024_Cam2_TrNum13_Coop_KL004G-KL001Y,093024_FiberPho_KL004G-KL001_TimeOut,multi,test,True,KL004G-KL001Y,0.1840930178612851,0.2122941312920436,True,0.0025110183252145,True,True,coop,UF,True,transparent
093024_Cam1_TrNum9_Coop_KL007Y-KL003G,093024_FiberPho_KL007Y_KL003_2X_TimeOut,multi,test,True,KL007Y-KL003G,0.1204972444889779,0.1329471442885771,True,0.001255636272545,True,True,coop,UF,True,transparent
093024_Cam1_TrNum14_Coop_KL007Y-KL003B,093024_FiberPho_KL007Y_KL003_2X_TimeOut,multi,test,True,KL007Y-KL003B,0.0602576950608446,0.0678740157480315,True,0.0002397995705082,True,True,coop,UF,True,transparent
100124_Cam2_TrNum9_Coop_KL004G-KL001Y,100124_FiberPho_KL004G-KL001_2X_TimeOut,multi,test,True,KL004G-KL001Y,0.2217344880768774,0.2506544864950369,True,0.0055186459445564,True,True,coop,UF,True,transparent
100124_Cam1_TrNum13_Coop_KL008G-KL002Y,100124_FiberPho_KL008G_KL002_2X_TimeOut,multi,test,True,KL008G-KL002Y,0.2304018237249031,0.241264522508171,True,0.0057554450822598,True,True,coop,UF,True,transparent
100224_Cam2_TrNum12_Coop_KL002Y-KL002B,100224_FiberPho_KL002Y-KL003_TimeOut,multi,test,True,KL002Y-KL002B,0.0378654770075497,0.0397529169526424,True,0.0002814001372683,True,True,coop,TP,True,transparent
100224_Cam2_TrNum10_Coop_KL002Y-KL003B,100224_FiberPho_KL002Y-KL003_TimeOut,multi,test,True,KL002Y-KL003B,0.0386741154562383,0.0403054003724394,True,0.0003351955307262,True,True,coop,UF,True,transparent
100224_Cam1_TrNum12_Coop_KL006G-KL006R,100224_FiberPho_KL006G-KL008_TimeOut,multi,test,True,KL006G-KL006R,0.1015709245823071,0.1067563069959395,True,0.002170005990814,True,True,coop,TP,True,transparent
101724_Cam2_TrNum4_Coop_HF004Y-HF003B,101724_FiberPho_HF004Y_HF001R_TimeOut,multi,test,True,HF004Y-HF003B,0.2741675538749587,0.293997577003561,True,0.0077076985205036,True,True,coop,TP,True,transparent
040124_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,040124,multi,train,True,L005Y_Camera1,0.1234566933454576,0.1303417027914742,True,0.0022603808194909,True,True,coop,TP,False,transparent
040124_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,040124,multi,train,True,L001Y_Camera1,0.2008064885671081,0.2077964925602738,True,0.0078842112842937,True,True,coop,TP,False,transparent
040124_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,040124,multi,train,True,L002Y_Camera2,0.1381167916680313,0.1417004552451446,True,0.0022392165853339,True,True,coop,TP,False,transparent
040124_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,040124,multi,train,True,L006G_Camera2,0.1373198135629842,0.1402429237275056,True,0.0026742445288143,True,True,coop,TP,False,transparent
040124_COOPTRAIN_LARGEARENA_KL004R-KL004G_Camera4,040124,multi,train,True,L004G_Camera4,0.152368711941343,0.1553368783888965,True,0.003549307013585,True,True,coop,TP,False,transparent
040224_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,040224,multi,train,True,L002Y_Camera2,0.0673203563317328,0.070061289887687,True,0.0028705652981011,True,True,coop,TP,False,transparent
040224_COOPTRAIN_LARGEARENA_KL004R-KL004G_Camera4,040224,multi,train,True,L004G_Camera4,0.1441683398604457,0.1478659324493569,True,0.0031509055125936,True,True,coop,TP,False,transparent
040224_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,040224,multi,train,True,L005Y_Camera1,0.1413429978118162,0.1475785171836787,True,0.0038775904234779,True,True,coop,TP,False,transparent
040224_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,040224,multi,train,True,L006G_Camera2,0.0781676136363636,0.0805614973262032,True,0.0006580046791443,True,True,coop,TP,False,transparent
040224_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,040224,multi,train,True,L001Y_Camera1,0.1889524843877274,0.19133641053489,True,0.009945696443117,True,True,coop,TP,False,transparent
040324_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,040324,multi,train,True,L006G_Camera2,0.0990779168220665,0.1021433275934581,True,0.001762829414612,True,True,coop,TP,False,transparent
040324_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,040324,multi,train,True,L002Y_Camera2,0.1144409958842183,0.1171655084002429,True,0.0028250455434855,True,True,coop,TP,False,transparent
040324_COOPTRAIN_LARGEARENA_KL004R-KL004G_Camera4,040324,multi,train,True,L004G_Camera4,0.0833752689951994,0.0856828339678861,True,0.0012328256911107,True,True,coop,TP,False,transparent
040324_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,040324,multi,train,True,L001Y_Camera1,0.2623430905377808,0.2658543226684819,True,0.0211705241660993,True,True,coop,TP,False,transparent
040324_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,040324,multi,train,True,L005Y_Camera1,0.0772326336512157,0.0804523645164864,True,0.0010699767340781,True,True,coop,TP,False,transparent
040424_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,040424,multi,train,True,L005Y_Camera1,0.0620448737698678,0.065115899740834,True,0.0003982637693241,True,True,coop,TP,False,transparent
040424_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,040424,multi,train,True,L006G_Camera2,0.0914135102223931,0.0936021918861757,True,0.0017829103377555,True,True,coop,TP,False,transparent
040524_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,040524,multi,train,True,L005Y_Camera1,0.1136036379747458,0.1191455189898343,True,0.0024774164964186,True,True,coop,TP,False,transparent
040524_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,040524,multi,train,True,L006G_Camera2,0.1365668245279537,0.1402361768866473,True,0.0045085798634602,True,True,coop,TP,False,transparent
040524_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,040524,multi,train,True,L002Y_Camera2,0.0359377119448739,0.0371205338976153,True,0.0004286373131493,True,True,coop,TP,False,transparent
040524_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,040524,multi,train,True,L001Y_Camera1,0.0919978321251947,0.0940532484249034,True,0.0033717227830092,True,True,coop,TP,False,transparent
040724_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,040724,multi,train,True,L001Y_Camera1,0.0943821542732578,0.095716478166942,True,0.0014750877330179,True,True,coop,TP,False,transparent
040724_COOPTRAIN_LARGEARENA_KL004R-KL004G_Camera4,040724,multi,train,True,L004G_Camera4,0.1867934878435828,0.1972160727229982,True,0.0035190917461747,True,True,coop,TP,False,transparent
040724_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,040724,multi,train,True,L002Y_Camera2,0.0799680836482543,0.0842748330755223,True,0.0018156096414795,True,True,coop,TP,False,transparent
040824_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,040824,multi,train,True,L005Y_Camera1,0.2970259612224778,0.3107434464976364,True,0.0113703581991455,True,True,coop,TP,False,transparent
040824_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,040824,multi,train,True,L001Y_Camera1,0.0575819373634377,0.0582069787459445,True,0.0010984572601469,True,True,coop,TP,False,transparent
040824_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,040824,multi,train,True,L006G_Camera2,0.1859945676204914,0.1938614111553281,True,0.0035032531109847,True,True,coop,TP,False,transparent
040824_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,040824,multi,train,True,L002Y_Camera2,0.0636332294636345,0.0665994828614997,True,0.0005821123118742,True,True,coop,TP,False,transparent
040824_COOPTRAIN_LARGEARENA_KL004R-KL004G_Camera4,040824,multi,train,True,L004G_Camera4,0.2832241031628104,0.2975628847378476,True,0.0074566174909785,True,True,coop,TP,False,transparent
040924_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,040924,multi,train,True,B023B_Camera3,0.1030071995569503,0.10434742477386,True,0.0014623715463663,True,True,coop,TP,False,transparent
040924_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,040924,multi,train,True,B029R_Camera4,0.1721641106466289,0.185982626041237,True,0.0041313944110277,True,True,coop,TP,False,transparent
040924_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,040924,multi,train,True,B007R_Camera1,0.2557927618202654,0.2757797000727022,True,0.0051036314122706,True,True,coop,TP,False,transparent
040924_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,040924,multi,train,True,B015R_Camera2,0.1376615392182178,0.1460695709911837,True,0.0016633467360163,True,True,coop,TP,False,transparent
041024_COOPTRAIN_LARGEARENA_EB009B-EB019Y_Camera2,041024,multi,train,True,B019Y_Camera2,0.1223668655448214,0.1299111513382714,True,0.0023394351367826,True,True,coop,TP,False,transparent
041024_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,041024,multi,train,True,B015R_Camera2,0.1468113238422516,0.1555005727376861,True,0.0021407298314514,True,True,coop,TP,False,transparent
041024_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,041024,multi,train,True,B003B_Camera1,0.1131587579522196,0.1154188746540755,True,0.0020434374841186,True,True,coop,TP,False,transparent
041024_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera3,041024,multi,train,True,B033Y_Camera3,0.2230523113342765,0.2380813012640904,True,0.0131529669598024,True,True,coop,TP,False,transparent
041024_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,041024,multi,train,True,B029R_Camera4,0.2003435909830229,0.2163264506267596,True,0.0045643383913932,True,True,coop,TP,False,transparent
041024_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,041024,multi,train,True,B023B_Camera3,0.0916205822631087,0.0925973322190374,True,0.0019348920417077,True,True,coop,TP,False,transparent
041024_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,041024,multi,train,True,B007R_Camera1,0.2170789117514368,0.2347070477236617,True,0.0056243175562137,True,True,coop,TP,False,transparent
041124_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera2,041124,multi,train,True,B007R_Camera2,0.1726707699126633,0.1883369765591159,True,0.0029890401023461,True,True,coop,TP,False,transparent
041124_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera3,041124,multi,train,True,B033Y_Camera3,0.182979959999772,0.1961367301238183,True,0.0061333682813007,True,True,coop,TP,False,transparent
041124_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera3,041124,multi,train,True,B015R_Camera3,0.1124603885194611,0.1184275122481212,True,0.0017823908735148,True,True,coop,TP,False,transparent
041124_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera2,041124,multi,train,True,B029R_Camera2,0.1655454944854304,0.1799780900703514,True,0.0034445376377215,True,True,coop,TP,False,transparent
041124_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera1,041124,multi,train,True,B023B_Camera1,0.0912170060385578,0.0921470237721884,True,0.0011295923545813,True,True,coop,TP,False,transparent
041124_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,041124,multi,train,True,B003B_Camera1,0.0889782832254552,0.0908192688484261,True,0.0014482890730546,True,True,coop,TP,False,transparent
041124_COOPTRAIN_LARGEARENA_EB009B-EB019Y_Camera4,041124,multi,train,True,B019Y_Camera4,0.1785044188996034,0.1958231836208805,True,0.0040192861312986,True,True,coop,TP,False,transparent
041224_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera3,041224,multi,train,True,B015R_Camera3,0.1276085780310576,0.1337159500609321,True,0.0025664817633405,True,True,coop,TP,False,transparent
041224_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera2,041224,multi,train,True,B007R_Camera2,0.2227450346023385,0.2390301234967318,True,0.0052176484564172,True,True,coop,TP,False,transparent
041224_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera2,041224,multi,train,True,B029R_Camera2,0.2221603489169138,0.2311598818341188,True,0.0052134325732622,True,True,coop,TP,False,transparent
041224_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera1,041224,multi,train,True,B023B_Camera1,0.2552263264587708,0.2599768150423034,True,0.0045065002852599,True,True,coop,TP,False,transparent
041224_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,041224,multi,train,True,B003B_Camera1,0.1128766416415403,0.113834308031649,True,0.002757401299148,True,True,coop,TP,False,transparent
041324_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera2,041324,multi,train,True,B007R_Camera2,0.2439615000554754,0.2695980805503162,True,0.0048552553718702,True,True,coop,TP,False,transparent
041324_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera4,041324,multi,train,True,B033Y_Camera4,0.222766103011196,0.2351423314811904,True,0.0090097815334264,True,True,coop,TP,False,transparent
041324_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,041324,multi,train,True,B003B_Camera1,0.151886339504178,0.1534056599418309,True,0.0029393841466229,True,True,coop,TP,False,transparent
041424_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera3,041424,multi,train,True,B033Y_Camera3,0.1465775954466496,0.1509096536940533,True,0.0035057933252023,True,True,coop,TP,False,transparent
041424_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,041424,multi,train,True,B003B_Camera1,0.1527552794112208,0.1538846665926994,True,0.0026651318465919,True,True,coop,TP,False,transparent
041524_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,041524,multi,train,True,B003B_Camera1,0.1765973215751577,0.1783136712245233,True,0.003386964373666,True,True,coop,TP,False,transparent
041524_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera3,041524,multi,train,True,B033Y_Camera3,0.1830527607591853,0.1902127480186611,True,0.0049165776703576,True,True,coop,TP,False,transparent
041524_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,041524,multi,train,True,B015R_Camera2,0.1585034767432196,0.1620693317080828,True,0.003853274972066,True,True,coop,TP,False,transparent
041524_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,041524,multi,train,True,B007R_Camera1,0.2489798937591597,0.2685165579447159,True,0.0081994535392809,True,True,coop,TP,False,transparent
041524_COOPTRAIN_LARGEARENA_EB009B-EB019Y_Camera2,041524,multi,train,True,B019Y_Camera2,0.265495209165401,0.276988055727438,True,0.0063129324407942,True,True,coop,TP,False,transparent
041524_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,041524,multi,train,True,B023B_Camera3,0.0948288033072036,0.0960948421834556,True,0.0024238831036407,True,True,coop,TP,False,transparent
041624_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,041624,multi,train,True,B015R_Camera2,0.1449529001354854,0.1482552247244951,True,0.0032329816401207,True,True,coop,TP,False,transparent
041624_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,041624,multi,train,True,B023B_Camera3,0.0701331957043889,0.0709430891081247,True,0.0011331229198509,True,True,coop,TP,False,transparent
041624_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera3,041624,multi,train,True,B033Y_Camera3,0.111782112589366,0.1140381610719189,True,0.0027101778640531,True,True,coop,TP,False,transparent
041624_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,041624,multi,train,True,B003B_Camera1,0.1049346867596736,0.1056799486707028,True,0.0014637898131087,True,True,coop,TP,False,transparent
041624_COOPTRAIN_LARGEARENA_EB009B-EB019Y_Camera2,041624,multi,train,True,B019Y_Camera2,0.2236956293381384,0.2369902308556283,True,0.0099889299191156,True,True,coop,TP,False,transparent
041624_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,041624,multi,train,True,B007R_Camera1,0.2054254840162089,0.2227540588500145,True,0.0047699764282119,True,True,coop,TP,False,transparent
041624_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,041624,multi,train,True,B029R_Camera4,0.1795146480104941,0.192142014813637,True,0.0044119595606259,True,True,coop,TP,False,transparent
041724_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,041724,multi,train,True,B015R_Camera2,0.1308898697411311,0.135043694430704,True,0.0017953401062871,True,True,coop,TP,False,transparent
041724_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,041724,multi,train,True,B029R_Camera4,0.2248298707377669,0.2361256136055401,True,0.0072042391291302,True,True,coop,TP,False,transparent
041724_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,041724,multi,train,True,B007R_Camera1,0.2311880766128768,0.2464850793734058,True,0.0054043420957726,True,True,coop,TP,False,transparent
041724_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,041724,multi,train,True,B023B_Camera3,0.0690630323679727,0.0721209540034071,True,0.0011069977722447,True,True,coop,TP,False,transparent
041824_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,041824,multi,train,True,B015R_Camera2,0.1121332131724942,0.1163854186475291,True,0.0015134478168484,True,True,coop,TP,False,transparent
